id_x,created,asset_id,distance,origin_latitude,origin_longitude,origin_time_stamp,origin_address,destination_latitude,destination_longitude,destination_time_stamp,destination_address,created_day,created_week,created_month,created_year,created_dayofweek,duration_seconds,average_speed,id_y,make,model,year,make_category
YFYlTaC,2023-01-26 13:35:04.864000+00:00,XffJI53,20614.669999999995,-1.0703970193862915,37.18324279785156,2023-01-26 13:35:00+00:00,"Thika, Kiambu County, Kenya",-1.0605969429016113,37.17650604248047,2023-01-26 14:54:37+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,4777.0,15.535443165166418,XffJI53,HAOJIN,Future,2021.0,medium
Z5NP2V1,2023-01-26 13:02:06.716000+00:00,XffJI53,1243.83,-1.071025013923645,37.19130325317383,2023-01-26 13:02:00+00:00,"Thika, Kiambu County, Kenya",-1.0705879926681519,37.18354415893555,2023-01-26 13:08:28+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,388.0,11.540690721649485,XffJI53,HAOJIN,Future,2021.0,medium
ewMn7Ad,2023-01-26 10:29:34.030000+00:00,XffJI53,3097.37,-1.0601630210876465,37.176361083984375,2023-01-26 10:29:28+00:00,"A3, Thika, Kiambu County, Kenya",-1.0687609910964966,37.19060516357422,2023-01-26 10:38:54+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,566.0,19.700586572438162,XffJI53,HAOJIN,Future,2021.0,medium
Siva42D,2023-01-26 09:40:05.494000+00:00,XffJI53,2521.27,-1.0599100589752197,37.17631530761719,2023-01-26 09:40:02+00:00,"A3, Thika, Kiambu County, Kenya",-1.0600839853286743,37.17634201049805,2023-01-26 09:47:58+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,476.00000000000006,19.06842857142857,XffJI53,HAOJIN,Future,2021.0,medium
yip5nZp,2023-01-26 09:16:08.671000+00:00,XffJI53,974.2100000000003,-1.060552954673767,37.17654800415039,2023-01-26 09:15:56+00:00,"A3, Thika, Kiambu County, Kenya",-1.0605460405349731,37.17648696899414,2023-01-26 09:19:25+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,209.0,16.780650717703356,XffJI53,HAOJIN,Future,2021.0,medium
wO5VBkD,2023-01-26 08:32:32.759000+00:00,XffJI53,999.45,-1.060526967048645,37.17660140991211,2023-01-26 08:32:20+00:00,"A3, Thika, Kiambu County, Kenya",-1.0606119632720947,37.17649459838867,2023-01-26 08:39:17+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,417.0,8.628345323741009,XffJI53,HAOJIN,Future,2021.0,medium
h8lXoBC,2023-01-26 07:37:23.622000+00:00,XffJI53,3247.6399999999994,-1.078529953956604,37.18247985839844,2023-01-26 07:37:10+00:00,"St Paul Administration Block, Kenya",-1.0606030225753784,37.176509857177734,2023-01-26 07:50:34+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,804.0,14.54167164179104,XffJI53,HAOJIN,Future,2021.0,medium
Hfx6SGo,2023-01-26 06:44:36.647000+00:00,XffJI53,5190.020000000006,-1.060549020767212,37.176422119140625,2023-01-26 06:44:23+00:00,"A3, Thika, Kiambu County, Kenya",-1.078766942024231,37.18227005004883,2023-01-26 07:22:26+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,2283.0,8.18400000000001,XffJI53,HAOJIN,Future,2021.0,medium
vLmyEf2,2023-01-26 06:11:54.207000+00:00,XffJI53,3144.4399999999987,-1.0688879489898682,37.19061279296875,2023-01-26 06:11:50+00:00,"Thika, Kiambu County, Kenya",-1.0605089664459229,37.17647933959961,2023-01-26 06:22:16+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,626.0,18.083041533546318,XffJI53,HAOJIN,Future,2021.0,medium
fXqB7w7,2023-01-26 05:47:34.704000+00:00,XffJI53,536.53,-1.071977972984314,37.19173812866211,2023-01-26 05:47:33+00:00,"Thika, Kiambu County, Kenya",-1.0686910152435303,37.190452575683594,2023-01-26 05:55:59+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,506.00000000000006,3.817209486166007,XffJI53,HAOJIN,Future,2021.0,medium
DJ3b50m,2023-01-26 04:59:00.927000+00:00,XffJI53,5425.009999999998,-1.0788229703903198,37.18587875366211,2023-01-26 04:58:54+00:00,"Thika, Kiambu County, Kenya",-1.0787370204925537,37.18583679199219,2023-01-26 05:17:16+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,1102.0,17.7223557168784,XffJI53,HAOJIN,Future,2021.0,medium
4hAOOJV,2023-01-26 04:12:45.829000+00:00,XffJI53,6532.31,-1.068871021270752,37.19062805175781,2023-01-26 04:12:33+00:00,"Thika, Kiambu County, Kenya",-1.0788309574127197,37.18586730957031,2023-01-26 04:30:26+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,1073.0,21.916417520969247,XffJI53,HAOJIN,Future,2021.0,medium
DJcIKzV,2023-01-26 02:55:53.214000+00:00,XffJI53,17404.700000000008,-1.0689599514007568,37.190765380859375,2023-01-26 02:55:48+00:00,"Thika, Kiambu County, Kenya",-1.068863034248352,37.190589904785156,2023-01-26 03:56:46+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,3658.0000000000005,17.128737014762173,XffJI53,HAOJIN,Future,2021.0,medium
rqx2xcD,2023-01-25 18:31:14.051000+00:00,XffJI53,3165.0600000000004,-1.0596040487289429,37.1783561706543,2023-01-25 18:30:59+00:00,"A3, Thika, Kiambu County, Kenya",-1.0688079595565796,37.1905632019043,2023-01-25 18:46:22+00:00,"Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,923.0000000000001,12.34476273022752,XffJI53,HAOJIN,Future,2021.0,medium
qhjBVT6,2023-01-25 18:13:05.318000+00:00,XffJI53,1560.36,-1.0605499744415283,37.17649459838867,2023-01-25 18:12:56+00:00,"A3, Thika, Kiambu County, Kenya",-1.0600990056991577,37.17670440673828,2023-01-25 18:20:23+00:00,"A3, Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,447.0,12.566657718120805,XffJI53,HAOJIN,Future,2021.0,medium
x992Oc9,2023-01-25 17:46:08.350000+00:00,XffJI53,1026.21,-1.068526029586792,37.181095123291016,2023-01-25 17:46:01+00:00,"Thika, Kiambu County, Kenya",-1.0605570077896118,37.176517486572266,2023-01-25 17:49:59+00:00,"A3, Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,238.00000000000003,15.522504201680672,XffJI53,HAOJIN,Future,2021.0,medium
ezNawDD,2023-01-25 16:20:10.807000+00:00,XffJI53,871.9300000000002,-1.0763009786605835,37.1942253112793,2023-01-25 16:20:08+00:00,"Thika, Kiambu County, Kenya",-1.0688010454177856,37.190589904785156,2023-01-25 16:24:06+00:00,"Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,238.00000000000003,13.188857142857144,XffJI53,HAOJIN,Future,2021.0,medium
qIJ2qgp,2023-01-25 15:10:04.698000+00:00,XffJI53,3527.84,-1.060528039932251,37.17647933959961,2023-01-25 15:10:00+00:00,"A3, Thika, Kiambu County, Kenya",-1.0764039754867554,37.194175720214844,2023-01-25 15:23:24+00:00,"Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,804.0,15.796298507462689,XffJI53,HAOJIN,Future,2021.0,medium
omYrjTC,2023-01-25 14:09:51.015000+00:00,XffJI53,4960.910000000001,-1.061292052268982,37.176822662353516,2023-01-25 14:09:44+00:00,"Thika, Kiambu County, Kenya",-1.060610055923462,37.17652130126953,2023-01-25 14:45:29+00:00,"A3, Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,2145.0,8.326002797202799,XffJI53,HAOJIN,Future,2021.0,medium
DjQvJVo,2023-01-25 12:21:23.778000+00:00,XffJI53,32351.060000000038,-1.0688079595565796,37.19059371948242,2023-01-25 12:21:17+00:00,"Thika, Kiambu County, Kenya",-1.0607620477676392,37.1766357421875,2023-01-25 13:35:15+00:00,"A3, Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,4438.0,26.242410094637254,XffJI53,HAOJIN,Future,2021.0,medium
ZvHojXp,2023-01-25 11:01:28.362000+00:00,XffJI53,14930.550000000007,-1.0580790042877197,37.118682861328125,2023-01-25 11:01:15+00:00,"A3, Thika, Kiambu County, Kenya",-1.0687869787216187,37.19062805175781,2023-01-25 12:07:36+00:00,"Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,3981.0000000000005,13.501627731725701,XffJI53,HAOJIN,Future,2021.0,medium
UQ7l0AK,2023-01-25 10:34:22.634000+00:00,XffJI53,6056.209999999997,-1.0433989763259888,37.06171798706055,2023-01-25 10:34:19+00:00,"Embu - Nairobi Highway, Thika, Kiambu County, Kenya",-1.055277943611145,37.11117935180664,2023-01-25 10:46:14+00:00,"Makongeni Phase 5, Thika, Kiambu County, Kenya",Wednesday,4,1,2023,Weekday,715.0,30.49280559440558,XffJI53,HAOJIN,Future,2021.0,medium
Vh4K0Mh,2023-03-07 11:25:10.572000+00:00,ykONP4o,9551.120000000003,-1.1781359910964966,37.00310516357422,2023-03-07 11:25:08+00:00,"Garden Road, Ruiru, Kiambu County, Kenya",-1.165140986442566,36.958499908447266,2023-03-07 11:57:54+00:00,"Super Highway, Ruiru, Kenya",Tuesday,10,3,2023,Weekday,1966.0000000000002,17.489334689725332,ykONP4o,tuk tuk,Alhambra,2010.0,small
KZO5DH0,2023-03-07 09:01:25.203000+00:00,ykONP4o,6001.37,-1.1650400161743164,36.958335876464844,2023-03-07 09:01:19+00:00,"Super Highway, Ruiru, Kenya",-1.1781760454177856,37.00315475463867,2023-03-07 09:18:12+00:00,"Garden Road, Ruiru, Kiambu County, Kenya",Tuesday,10,3,2023,Weekday,1013.0000000000001,21.32767226061204,ykONP4o,tuk tuk,Alhambra,2010.0,small
jQQEyxr,2023-03-07 07:08:05.538000+00:00,ykONP4o,18552.639999999996,-1.1651129722595215,36.95833206176758,2023-03-07 07:08:00+00:00,"Super Highway, Ruiru, Kenya",-1.165120005607605,36.95858383178711,2023-03-07 08:20:59+00:00,"Super Highway, Ruiru, Kenya",Tuesday,10,3,2023,Weekday,4379.0,15.25222744918931,ykONP4o,tuk tuk,Alhambra,2010.0,small
8qe9a86,2023-03-07 05:37:15.566000+00:00,ykONP4o,11826.430000000017,-1.165050983428955,36.95838928222656,2023-03-07 05:37:06+00:00,"Super Highway, Ruiru, Kenya",-1.1652109622955322,36.958675384521484,2023-03-07 06:00:55+00:00,"Super Highway, Ruiru, Kenya",Tuesday,10,3,2023,Weekday,1429.0,29.793665500349938,ykONP4o,tuk tuk,Alhambra,2010.0,small
PC1gdJc,2023-03-07 04:26:14.613000+00:00,ykONP4o,23216.000000000022,-1.1655750274658203,36.959754943847656,2023-03-07 04:26:06+00:00,"Eastern Bypass, Ruiru, Kiambu County, Kenya",-1.165107011795044,36.95856857299805,2023-03-07 05:22:42+00:00,"Super Highway, Ruiru, Kenya",Tuesday,10,3,2023,Weekday,3396.0,24.610600706713807,ykONP4o,tuk tuk,Alhambra,2010.0,small
KAE5Tx6,2023-03-07 02:05:41.521000+00:00,ykONP4o,44578.6800000001,-1.16947603225708,37.00395584106445,2023-03-07 02:05:36+00:00,"Ruiru, Kiambu County, Kenya",-1.1650559902191162,36.958465576171875,2023-03-07 04:15:10+00:00,"Super Highway, Ruiru, Kenya",Tuesday,10,3,2023,Weekday,7774.000000000001,20.64358734242351,ykONP4o,tuk tuk,Alhambra,2010.0,small
CGlfnod,2023-03-06 16:23:15.054000+00:00,ykONP4o,31380.860000000008,-1.1648900508880615,36.9584846496582,2023-03-06 16:23:09+00:00,"Super Highway, Ruiru, Kenya",-1.1692359447479248,37.00387954711914,2023-03-06 18:16:38+00:00,"Ruiru, Kiambu County, Kenya",Monday,10,3,2023,Weekday,6809.0,16.591437215450142,ykONP4o,tuk tuk,Alhambra,2010.0,small
J0603wB,2023-03-06 15:47:10.003000+00:00,ykONP4o,11818.890000000001,-1.1650450229644775,36.95838165283203,2023-03-06 15:45:55+00:00,"Super Highway, Ruiru, Kenya",-1.1651450395584106,36.958595275878906,2023-03-06 16:11:14+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1519.0,28.010535878867678,ykONP4o,tuk tuk,Alhambra,2010.0,small
rimJLxr,2023-03-06 14:55:50.525000+00:00,ykONP4o,11717.000000000005,-1.1650609970092773,36.958404541015625,2023-03-06 14:55:46+00:00,"Super Highway, Ruiru, Kenya",-1.1651450395584106,36.95845413208008,2023-03-06 15:26:33+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1847.0000000000002,22.837682728749332,ykONP4o,tuk tuk,Alhambra,2010.0,small
OceeagV,2023-03-06 14:08:17.946000+00:00,ykONP4o,9883.109999999999,-1.1650220155715942,36.95838165283203,2023-03-06 14:08:06+00:00,"Super Highway, Ruiru, Kenya",-1.1651179790496826,36.95858383178711,2023-03-06 14:32:26+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1460.0,24.36931232876712,ykONP4o,tuk tuk,Alhambra,2010.0,small
vcU8nT5,2023-03-06 12:58:11.570000+00:00,ykONP4o,11776.680000000008,-1.1650340557098389,36.9583740234375,2023-03-06 12:58:06+00:00,"Super Highway, Ruiru, Kenya",-1.1651370525360107,36.95864486694336,2023-03-06 13:27:23+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1757.0,24.129793966989205,ykONP4o,tuk tuk,Alhambra,2010.0,small
Ka8AKxE,2023-03-06 11:58:42.179000+00:00,ykONP4o,11575.47,-1.1650539636611938,36.9583740234375,2023-03-06 11:58:37+00:00,"Super Highway, Ruiru, Kenya",-1.1651149988174438,36.95859909057617,2023-03-06 12:21:58+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1401.0,29.744248394004284,ykONP4o,tuk tuk,Alhambra,2010.0,small
0QqGPeW,2023-03-06 11:17:03.958000+00:00,ykONP4o,7032.919999999997,-1.1650420427322388,36.95836639404297,2023-03-06 11:16:55+00:00,"Super Highway, Ruiru, Kenya",-1.1651099920272827,36.958553314208984,2023-03-06 11:39:16+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1341.0,18.880322147651,ykONP4o,tuk tuk,Alhambra,2010.0,small
wdV9gHO,2023-03-06 10:19:24.244000+00:00,ykONP4o,8224.989999999996,-1.173874020576477,37.007476806640625,2023-03-06 10:19:22+00:00,"Ruiru, Kiambu County, Kenya",-1.165017008781433,36.95839309692383,2023-03-06 10:58:12+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,2330.0,12.708139055793986,ykONP4o,tuk tuk,Alhambra,2010.0,small
dc12aCY,2023-03-06 08:57:17.138000+00:00,ykONP4o,1319.9499999999994,-1.1795769929885864,37.002357482910156,2023-03-06 08:57:12+00:00,"Ruiru, Kiambu County, Kenya",-1.1737699508666992,37.00749969482422,2023-03-06 09:06:03+00:00,"Ruiru, Kiambu County, Kenya",Monday,10,3,2023,Weekday,531.0,8.94881355932203,ykONP4o,tuk tuk,Alhambra,2010.0,small
ih4xBkz,2023-03-06 07:02:53.369000+00:00,ykONP4o,7034.319999999995,-1.165065050125122,36.95838165283203,2023-03-06 07:02:49+00:00,"Super Highway, Ruiru, Kenya",-1.1651309728622437,36.958614349365234,2023-03-06 07:29:08+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1579.0,16.03771500949967,ykONP4o,tuk tuk,Alhambra,2010.0,small
Y2InxoP,2023-03-06 05:52:13.235000+00:00,ykONP4o,11635.760000000006,-1.1650710105895996,36.95841598510742,2023-03-06 05:52:05+00:00,"Super Highway, Ruiru, Kenya",-1.1651829481124878,36.958534240722656,2023-03-06 06:18:24+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,1579.0,26.52864851171629,ykONP4o,tuk tuk,Alhambra,2010.0,small
1XlHdbj,2023-03-06 03:36:32.898000+00:00,ykONP4o,43937.100000000115,-1.1650500297546387,36.9583740234375,2023-03-06 03:36:28+00:00,"Super Highway, Ruiru, Kenya",-1.1651209592819214,36.95862579345703,2023-03-06 05:24:17+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,6469.0,24.45100633791937,ykONP4o,tuk tuk,Alhambra,2010.0,small
AeKWSdr,2023-03-06 02:08:47.173000+00:00,ykONP4o,20954.59,-1.1694010496139526,37.00364303588867,2023-03-06 02:08:45+00:00,"Ruiru, Kiambu County, Kenya",-1.1650140285491943,36.958396911621094,2023-03-06 03:19:15+00:00,"Super Highway, Ruiru, Kenya",Monday,10,3,2023,Weekday,4230.0,17.83369361702128,ykONP4o,tuk tuk,Alhambra,2010.0,small
rPUJ94K,2023-03-05 17:29:50.602000+00:00,ykONP4o,2814.0100000000007,-1.1835390329360962,36.995731353759766,2023-03-05 17:29:46+00:00,"Eastern Bypass, Ruiru, Kiambu County, Kenya",-1.1694430112838745,37.00381088256836,2023-03-05 17:58:34+00:00,"Ruiru, Kiambu County, Kenya",Sunday,9,3,2023,Weekend,1728.0,5.862520833333335,ykONP4o,tuk tuk,Alhambra,2010.0,small
5qMQtUS,2023-03-05 17:00:08.832000+00:00,ykONP4o,4867.409999999996,-1.1651829481124878,36.958518981933594,2023-03-05 17:00:05+00:00,"Super Highway, Ruiru, Kenya",-1.1835490465164185,36.995758056640625,2023-03-05 17:14:29+00:00,"Eastern Bypass, Ruiru, Kiambu County, Kenya",Sunday,9,3,2023,Weekend,864.0,20.280874999999984,ykONP4o,tuk tuk,Alhambra,2010.0,small
UDVI27k,2023-03-05 16:22:47.972000+00:00,ykONP4o,11410.43000000001,-1.1650580167770386,36.958396911621094,2023-03-05 16:22:42+00:00,"Super Highway, Ruiru, Kenya",-1.1651489734649658,36.958499908447266,2023-03-05 16:47:32+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,1490.0,27.56882416107385,ykONP4o,tuk tuk,Alhambra,2010.0,small
2DcYpUQ,2023-03-05 14:18:00.499000+00:00,ykONP4o,12646.860000000008,-1.165071964263916,36.958438873291016,2023-03-05 14:17:49+00:00,"Super Highway, Ruiru, Kenya",-1.1650580167770386,36.95840835571289,2023-03-05 14:56:33+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,2324.0,19.590660929432026,ykONP4o,tuk tuk,Alhambra,2010.0,small
jrIQSyR,2023-03-05 11:59:41.448000+00:00,ykONP4o,36934.80000000007,-1.1651159524917603,36.95836639404297,2023-03-05 11:59:37+00:00,"Super Highway, Ruiru, Kenya",-1.1651259660720825,36.95859146118164,2023-03-05 14:05:43+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,7566.000000000001,17.574052339413196,ykONP4o,tuk tuk,Alhambra,2010.0,small
BlHr3em,2023-03-05 11:09:19.376000+00:00,ykONP4o,11633.460000000005,-1.1650240421295166,36.95835876464844,2023-03-05 11:09:12+00:00,"Super Highway, Ruiru, Kenya",-1.1650890111923218,36.958499908447266,2023-03-05 11:37:00+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,1668.0,25.10818705035972,ykONP4o,tuk tuk,Alhambra,2010.0,small
VV8Nmgg,2023-03-05 10:14:37.512000+00:00,ykONP4o,11748.490000000007,-1.1650149822235107,36.9583625793457,2023-03-05 10:14:32+00:00,"Super Highway, Ruiru, Kenya",-1.165079951286316,36.95853042602539,2023-03-05 10:42:50+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,1698.0,24.90845936395761,ykONP4o,tuk tuk,Alhambra,2010.0,small
eq48CZ4,2023-03-05 08:31:41.388000+00:00,ykONP4o,11629.980000000007,-1.165112018585205,36.958351135253906,2023-03-05 08:31:34+00:00,"Super Highway, Ruiru, Kenya",-1.1651599407196045,36.958465576171875,2023-03-05 08:59:52+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,1698.0,24.657201413427575,ykONP4o,tuk tuk,Alhambra,2010.0,small
s6iPV8C,2023-03-05 06:52:29.332000+00:00,ykONP4o,11723.450000000004,-1.165086030960083,36.958351135253906,2023-03-05 06:52:24+00:00,"Super Highway, Ruiru, Kenya",-1.1651309728622437,36.958499908447266,2023-03-05 07:21:12+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,1728.0,24.42385416666668,ykONP4o,tuk tuk,Alhambra,2010.0,small
KxW7cDN,2023-03-05 05:45:58.563000+00:00,ykONP4o,12647.150000000018,-1.1650680303573608,36.9583854675293,2023-03-05 05:45:55+00:00,"Super Highway, Ruiru, Kenya",-1.1649030447006226,36.95842361450195,2023-03-05 06:13:43+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,1668.0,27.29600719424464,ykONP4o,tuk tuk,Alhambra,2010.0,small
6i376RQ,2023-03-05 04:40:05.276000+00:00,ykONP4o,11390.180000000004,-1.1650199890136719,36.95838928222656,2023-03-05 04:40:00+00:00,"Super Highway, Ruiru, Kenya",-1.1650749444961548,36.95848846435547,2023-03-05 05:15:45+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,2145.0,19.11638601398602,ykONP4o,tuk tuk,Alhambra,2010.0,small
48sflEN,2023-03-05 03:54:59.009000+00:00,ykONP4o,8183.780000000001,-1.1991989612579346,36.90201187133789,2023-03-05 03:54:55+00:00,"Githurai 44, Kahawa South, Nairobi, Nairobi County, Kenya",-1.1650609970092773,36.95846939086914,2023-03-05 04:14:16+00:00,"Super Highway, Ruiru, Kenya",Sunday,9,3,2023,Weekend,1161.0,25.376062015503877,ykONP4o,tuk tuk,Alhambra,2010.0,small
wSWc4OG,2023-03-04 19:45:37.203000+00:00,ykONP4o,17437.039999999983,-1.1650279760360718,36.95839309692383,2023-03-04 19:45:28+00:00,"Super Highway, Ruiru, Kenya",-1.1991610527038574,36.90227127075195,2023-03-04 20:35:37+00:00,"Opposite Githurai Medical Center, Off Kamiti Road, 44, Nairobi, Kenya",Saturday,9,3,2023,Weekend,3009.0,20.861862412761695,ykONP4o,tuk tuk,Alhambra,2010.0,small
Z5HLbLe,2023-03-04 19:09:00.127000+00:00,ykONP4o,9781.329999999998,-1.16497802734375,36.95840835571289,2023-03-04 19:08:55+00:00,"Super Highway, Ruiru, Kenya",-1.1650129556655884,36.95841979980469,2023-03-04 19:33:45+00:00,"Super Highway, Ruiru, Kenya",Saturday,9,3,2023,Weekend,1490.0,23.63274362416107,ykONP4o,tuk tuk,Alhambra,2010.0,small
VnVoBeH,2023-03-04 16:56:09.286000+00:00,ykONP4o,33198.54000000007,-1.1650060415267944,36.95842361450195,2023-03-04 16:55:52+00:00,"Super Highway, Ruiru, Kenya",-1.1649800539016724,36.95854187011719,2023-03-04 18:53:02+00:00,"Super Highway, Ruiru, Kenya",Saturday,9,3,2023,Weekend,7030.0,17.00067482219065,ykONP4o,tuk tuk,Alhambra,2010.0,small
SBuI1gH,2023-03-04 15:57:00.159000+00:00,ykONP4o,11217.770000000004,-1.1663240194320679,36.962249755859375,2023-03-04 15:56:47+00:00,"Eastern Bypass, Ruiru, Kiambu County, Kenya",-1.165173053741455,36.958648681640625,2023-03-04 16:27:34+00:00,"Super Highway, Ruiru, Kenya",Saturday,9,3,2023,Weekend,1847.0000000000002,21.864630211153226,ykONP4o,tuk tuk,Alhambra,2010.0,small
zIe4FWF,2023-03-04 15:02:20.743000+00:00,ykONP4o,12543.630000000006,-1.1626160144805908,36.952186584472656,2023-03-04 15:02:16+00:00,"Eastern By Pass, Ruiru, Kiambu County, Kenya",-1.1650309562683105,36.958492279052734,2023-03-04 15:43:29+00:00,"Super Highway, Ruiru, Kenya",Saturday,9,3,2023,Weekend,2473.0,18.260035584310565,ykONP4o,tuk tuk,Alhambra,2010.0,small
GXvGwJq,2023-03-04 14:40:46.310000+00:00,ykONP4o,1987.2699999999995,-1.1650240421295166,36.95840835571289,2023-03-04 14:40:25+00:00,"Super Highway, Ruiru, Kenya",-1.1626290082931519,36.95216751098633,2023-03-04 14:49:21+00:00,"Eastern By Pass, Ruiru, Kiambu County, Kenya",Saturday,9,3,2023,Weekend,536.0,13.34733582089552,ykONP4o,tuk tuk,Alhambra,2010.0,small
u9SL36S,2023-03-04 13:50:51.777000+00:00,ykONP4o,11572.910000000009,-1.1650439500808716,36.95838928222656,2023-03-04 13:50:11+00:00,"Super Highway, Ruiru, Kenya",-1.1651179790496826,36.95862579345703,2023-03-04 14:16:30+00:00,"Super Highway, Ruiru, Kenya",Saturday,9,3,2023,Weekend,1579.0,26.385355288157083,ykONP4o,tuk tuk,Alhambra,2010.0,small
rP9EyyX,2023-03-04 12:43:32.926000+00:00,ykONP4o,11661.300000000003,-1.1650969982147217,36.958351135253906,2023-03-04 12:43:28+00:00,"Super Highway, Ruiru, Kenya",-1.1651159524917603,36.95863342285156,2023-03-04 13:08:47+00:00,"Super Highway, Ruiru, Kenya",Saturday,9,3,2023,Weekend,1519.0,27.637050691244248,ykONP4o,tuk tuk,Alhambra,2010.0,small
jSc0Gcj,2023-03-04 11:23:46.476000+00:00,ykONP4o,2041.6599999999994,-1.1650439500808716,36.95838165283203,2023-03-04 11:23:37+00:00,"Super Highway, Ruiru, Kenya",-1.1740280389785767,36.977027893066406,2023-03-04 11:27:06+00:00,"Eastern Bypass, Ruiru, Kiambu County, Kenya",Saturday,9,3,2023,Weekend,209.0,35.16734928229664,ykONP4o,tuk tuk,Alhambra,2010.0,small
